idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
291,UNKNOWN,2025-06-04 12:30:00,2025-06-04,LIQUIDITY_SWEEP,Long,78.2641,78.2641,sweep_low;reclaim,38.0128,-0.4468,1.2795,0.0218,12,2,2,4.9202,0.2367,False,False,0.0459,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-04 12:45:00,2025-06-04 13:30:00,NEXT_BAR_OPEN_REALISTIC,104915.4,104915.4,105138.345225,105295.718325,105492.4347,104915.4,BE_AFTER_TP1,0.2975,0.07,0.2275,3,295,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
394,UNKNOWN,2025-06-05 14:15:00,2025-06-05,LIQUIDITY_SWEEP,Long,83.4147,83.4147,sweep_low;reclaim,43.2477,0.0825,3.7187,0.0167,14,3,1,4.85,0.2667,False,False,0.0521,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-05 14:30:00,2025-06-05 15:00:00,NEXT_BAR_OPEN_REALISTIC,104230.9,104315.81785714,104519.62071429,104723.42357143,104978.17714286,104315.81785714,BE_AFTER_TP1,0.805,0.07,0.735,2,397,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
483,UNKNOWN,2025-06-06 12:30:00,2025-06-06,LIQUIDITY_SWEEP,Short,83.8239,83.8239,sweep_high;reclaim,54.9163,1.931,2.156,0.1853,12,4,1,1.6218,3.2208,False,False,0.6651,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-06 12:45:00,2025-06-06 13:00:00,NEXT_BAR_OPEN_REALISTIC,103650.4,103909.52575,103430.1431125,103274.6676625,103080.32335,103909.52575,SL,-1.0,0.07,-1.07,1,485,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
530,UNKNOWN,2025-06-07 00:15:00,2025-06-07,LIQUIDITY_SWEEP,Long,83.5787,83.5787,sweep_low;reclaim,39.8614,0.5493,0.4855,0.2282,0,5,1,2.5841,0.6634,False,False,0.2043,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-07 00:30:00,2025-06-07 03:00:00,NEXT_BAR_OPEN_REALISTIC,104125.4,104190.478375,104346.666475,104502.854575,104698.0897,104698.0897,TP3,1.465,0.07,1.395,10,541,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
680,UNKNOWN,2025-06-08 13:45:00,2025-06-08,LIQUIDITY_SWEEP,Short,93.5524,93.5524,sweep_high;reclaim,66.0401,0.2589,7.1283,0.353,13,6,1,1.2713,2.9146,False,False,0.6963,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-08 14:00:00,2025-06-08 14:15:00,NEXT_BAR_OPEN_REALISTIC,105558.9,105822.797,105334.58755,105176.24935,104978.3266,105822.797,SL,-1.0,0.07,-1.07,1,682,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
734,UNKNOWN,2025-06-09 03:15:00,2025-06-09,LIQUIDITY_SWEEP,Long,76.9884,76.9884,sweep_low;reclaim,38.362,-0.6143,0.6296,0.1801,3,0,2,3.3211,0.4298,False,False,0.1146,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-09 03:30:00,2025-06-09 04:45:00,NEXT_BAR_OPEN_REALISTIC,105431.9,105431.9,105655.942575,105814.090275,106011.7749,105431.9,BE_AFTER_TP1,0.2975,0.07,0.2275,5,740,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
872,UNKNOWN,2025-06-10 13:45:00,2025-06-10,LIQUIDITY_SWEEP,Long,82.7692,82.7692,sweep_low;reclaim,47.8255,0.3298,2.5717,0.6245,13,1,4,2.1479,1.3881,False,False,0.3926,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-10 14:00:00,2025-06-10 14:00:00,NEXT_BAR_OPEN_REALISTIC,109266.9,108993.73275,109499.0921625,109662.9925125,109867.86795,108993.73275,SL,-1.0,0.07,-1.07,0,873,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
961,UNKNOWN,2025-06-11 12:00:00,2025-06-11,LIQUIDITY_SWEEP,Long,81.9005,81.9005,sweep_low;reclaim,36.0933,-0.6349,1.5762,0.4212,12,2,4,2.591,1.4253,False,False,0.3549,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-11 12:15:00,2025-06-11 12:15:00,NEXT_BAR_OPEN_REALISTIC,109340.1,109066.7495,109572.447925,109736.458225,109941.4711,109066.7495,SL,-1.0,0.07,-1.07,0,962,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1090,UNKNOWN,2025-06-12 20:15:00,2025-06-12,LIQUIDITY_SWEEP,Long,79.7529,79.7529,sweep_low;reclaim,36.9675,-0.3262,1.134,0.7509,20,3,1,3.8734,1.2921,False,False,0.2501,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-12 20:30:00,2025-06-12 20:30:00,NEXT_BAR_OPEN_REALISTIC,106852.4,106453.27142857,107191.65928571,107431.13642857,107730.48285714,106453.27142857,SL,-1.0,0.07,-1.07,0,1091,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1163,UNKNOWN,2025-06-13 14:30:00,2025-06-13,LIQUIDITY_SWEEP,Long,77.3327,77.3327,sweep_low;reclaim,46.991,-0.2699,0.19,0.8033,14,4,0,1.7881,1.4611,False,False,0.4497,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-13 14:45:00,2025-06-13 15:00:00,NEXT_BAR_OPEN_REALISTIC,104620.0,104708.85357143,104922.10214286,105135.35071429,105401.91142857,105401.91142857,TP3,1.465,0.07,1.395,1,1165,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1263,UNKNOWN,2025-06-14 15:30:00,2025-06-14,LIQUIDITY_SWEEP,Long,77.6385,77.6385,sweep_low;reclaim,39.088,-0.7056,1.6852,0.5785,15,5,3,2.5462,0.2167,False,False,0.0784,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-14 15:45:00,2025-06-14 16:45:00,NEXT_BAR_OPEN_REALISTIC,104690.4,104428.67375,104912.8673125,105069.9030625,105266.19775,104428.67375,SL,-1.0,0.07,-1.07,4,1268,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1325,UNKNOWN,2025-06-15 07:00:00,2025-06-15,LIQUIDITY_SWEEP,Long,80.6396,80.6396,sweep_low;reclaim,45.9706,0.9919,0.8151,0.0405,7,6,1,4.6061,0.1556,False,False,0.0327,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-15 07:15:00,2025-06-15 08:45:00,NEXT_BAR_OPEN_REALISTIC,105380.0,105116.55,105603.9325,105762.0025,105959.59,105116.55,SL,-1.0,0.07,-1.07,6,1332,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1447,UNKNOWN,2025-06-16 13:30:00,2025-06-16,LIQUIDITY_SWEEP,Long,81.8523,81.8523,sweep_low;reclaim,35.1941,1.4474,1.3446,0.3673,13,0,0,2.8123,1.1042,False,False,0.2819,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-16 13:45:00,2025-06-16 14:00:00,NEXT_BAR_OPEN_REALISTIC,106714.9,106781.59525,106941.66385,107101.73245,107301.8182,106781.59525,BE_AFTER_TP1,0.805,0.07,0.735,1,1449,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1545,UNKNOWN,2025-06-17 14:00:00,2025-06-17,LIQUIDITY_SWEEP,Long,80.3506,80.3506,sweep_low;reclaim,47.5153,-1.8671,2.6865,0.4535,14,1,0,3.3965,1.6938,False,False,0.3327,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-17 14:15:00,2025-06-17 14:15:00,NEXT_BAR_OPEN_REALISTIC,105632.4,105342.16428571,105879.10035714,106053.24178571,106270.91857143,105342.16428571,SL,-1.0,0.07,-1.07,0,1546,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1661,UNKNOWN,2025-06-18 19:00:00,2025-06-18,LIQUIDITY_SWEEP,Long,81.9239,81.9239,sweep_low;reclaim,41.0859,-0.422,2.2443,0.7019,19,2,0,2.216,1.5851,False,False,0.417,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-18 19:15:00,2025-06-18 19:15:00,NEXT_BAR_OPEN_REALISTIC,104258.5,103788.5,104658.0,104940.0,105292.5,103788.5,SL,-1.0,0.07,-1.07,0,1662,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1774,UNKNOWN,2025-06-19 23:15:00,2025-06-19,LIQUIDITY_SWEEP,Short,79.9807,79.9807,sweep_high;reclaim,65.4965,-0.0945,0.6673,0.252,23,3,3,0.6572,2.6111,False,False,0.7989,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-19 23:30:00,2025-06-20 01:45:00,NEXT_BAR_OPEN_REALISTIC,104600.0,104600.0,104377.7252125,104220.8253625,104024.70055,104600.0,BE_AFTER_TP1,0.2975,0.07,0.2275,9,1784,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1831,UNKNOWN,2025-06-20 13:30:00,2025-06-20,LIQUIDITY_SWEEP,Long,78.1549,78.1549,sweep_low;reclaim,42.9681,2.184,1.491,0.383,13,4,0,3.533,0.6382,False,False,0.153,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-20 13:45:00,2025-06-20 13:45:00,NEXT_BAR_OPEN_REALISTIC,105833.1,105568.5175,106057.995125,106216.744625,106415.1815,105568.5175,SL,-1.0,0.07,-1.07,0,1832,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
1935,UNKNOWN,2025-06-21 15:30:00,2025-06-21,LIQUIDITY_SWEEP,Long,80.1015,80.1015,sweep_low;reclaim,36.2157,-0.0937,0.2291,0.4326,15,5,0,2.6326,0.8377,False,False,0.2414,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-21 15:45:00,2025-06-21 17:30:00,NEXT_BAR_OPEN_REALISTIC,103480.3,103221.5995,103700.195425,103855.415725,104049.4411,103221.5995,SL,-1.0,0.07,-1.07,7,1943,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2058,UNKNOWN,2025-06-22 22:15:00,2025-06-22,LIQUIDITY_SWEEP,Short,74.4046,74.4046,sweep_high;reclaim,60.4783,-1.1008,0.3146,0.0569,22,6,0,0.4287,3.7473,False,False,0.8973,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-22 22:30:00,2025-06-22 22:30:00,NEXT_BAR_OPEN_REALISTIC,100255.0,100826.0,99769.65,99427.05,98998.8,100826.0,SL,-1.0,0.07,-1.07,0,2059,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2119,UNKNOWN,2025-06-23 13:30:00,2025-06-23,LIQUIDITY_SWEEP,Long,86.4417,86.4417,sweep_low;reclaim,58.8137,0.3569,2.4097,0.5193,13,0,3,-0.1751,2.6055,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-23 13:45:00,2025-06-23 14:15:00,NEXT_BAR_OPEN_REALISTIC,101948.6,102035.25357143,102243.22214286,102451.19071429,102711.15142857,102035.25357143,BE_AFTER_TP1,0.805,0.07,0.735,2,2122,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2131,UNKNOWN,2025-06-23 16:30:00,2025-06-23,LIQUIDITY_SWEEP,Long,86.412,86.412,sweep_low;reclaim,41.9538,-0.0112,5.2531,0.2655,16,0,2,3.383,0.6337,False,False,0.1578,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-23 16:45:00,2025-06-23 17:15:00,NEXT_BAR_OPEN_REALISTIC,100522.0,100675.29642857,101043.20785714,101411.11928571,101871.00857143,101871.00857143,TP3,1.465,0.07,1.395,2,2134,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2194,UNKNOWN,2025-06-24 08:15:00,2025-06-24,LIQUIDITY_SWEEP,Long,77.0979,77.0979,sweep_low;reclaim,55.7063,1.6171,-0.0222,0.51,8,1,0,2.3573,1.2072,False,False,0.3387,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-24 08:30:00,2025-06-24 10:00:00,NEXT_BAR_OPEN_REALISTIC,105027.6,105106.95892857,105297.42035714,105487.88178571,105725.95857143,105106.95892857,BE_AFTER_TP1,0.805,0.07,0.735,6,2201,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2349,UNKNOWN,2025-06-25 23:00:00,2025-06-25,LIQUIDITY_SWEEP,Long,77.5773,77.5773,sweep_low;reclaim,34.3653,0.7486,-0.4031,0.1349,23,2,3,3.5051,0.7275,False,False,0.1719,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-25 23:15:00,2025-06-26 00:45:00,NEXT_BAR_OPEN_REALISTIC,107254.7,107254.7,107482.61645,107643.49865,107844.6014,107254.7,BE_AFTER_TP1,0.2975,0.07,0.2275,6,2356,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2415,UNKNOWN,2025-06-26 15:30:00,2025-06-26,LIQUIDITY_SWEEP,Long,82.8167,82.8167,sweep_low;reclaim,43.2696,-0.406,4.4957,0.0136,15,3,0,2.5497,0.3775,False,False,0.129,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-26 15:45:00,2025-06-26 16:45:00,NEXT_BAR_OPEN_REALISTIC,106868.1,106952.08035714,107153.63321429,107355.18607143,107607.12714286,106952.08035714,BE_AFTER_TP1,0.805,0.07,0.735,4,2420,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2453,UNKNOWN,2025-06-27 01:00:00,2025-06-27,LIQUIDITY_SWEEP,Long,87.2297,87.2297,sweep_low;reclaim,47.7419,-0.6308,2.486,0.3989,1,4,0,4.897,1.0422,False,False,0.1755,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-27 01:15:00,2025-06-27 03:30:00,NEXT_BAR_OPEN_REALISTIC,106843.6,106910.37725,107070.64265,107230.90805,107431.2398,107431.2398,TP3,1.465,0.07,1.395,9,2463,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2504,UNKNOWN,2025-06-27 13:45:00,2025-06-27,LIQUIDITY_SWEEP,Long,87.6858,87.6858,sweep_low;reclaim,43.2095,-0.5634,2.6418,0.0505,13,4,3,1.8022,1.0297,False,False,0.3636,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-27 14:00:00,2025-06-27 14:15:00,NEXT_BAR_OPEN_REALISTIC,106775.6,106775.6,107002.4979375,107162.6611875,107362.86525,106775.6,BE_AFTER_TP1,0.2975,0.07,0.2275,1,2506,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2626,UNKNOWN,2025-06-28 20:15:00,2025-06-28,LIQUIDITY_SWEEP,Long,75.902,75.902,sweep_low;reclaim,45.3134,0.09,-0.1494,0.6442,20,5,1,4.4904,0.8614,False,False,0.161,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-28 20:30:00,2025-06-29 02:00:00,NEXT_BAR_OPEN_REALISTIC,107185.6,107185.6,107413.3694,107574.1478,107775.1208,107185.6,BE_AFTER_TP1,0.2975,0.07,0.2275,22,2649,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2689,UNKNOWN,2025-06-29 12:00:00,2025-06-29,LIQUIDITY_SWEEP,Short,78.4018,78.4018,sweep_high;reclaim,65.631,1.5053,3.2596,0.7754,12,6,0,1.6844,4.5584,False,False,0.7302,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-29 12:15:00,2025-06-29 16:15:00,NEXT_BAR_OPEN_REALISTIC,108138.9,108071.3131875,107909.1048375,107746.8964875,107544.13605,107544.13605,TP3,1.465,0.07,1.395,16,2706,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2793,UNKNOWN,2025-06-30 14:00:00,2025-06-30,LIQUIDITY_SWEEP,Long,88.6108,88.6108,sweep_low;reclaim,45.935,-0.6766,4.6656,0.0379,14,0,2,2.3469,0.7487,False,False,0.2419,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-06-30 14:15:00,2025-06-30 14:15:00,NEXT_BAR_OPEN_REALISTIC,107464.3,107195.63925,107692.6616375,107853.8580875,108055.35365,107195.63925,SL,-1.0,0.07,-1.07,0,2794,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2890,UNKNOWN,2025-07-01 14:15:00,2025-07-01,LIQUIDITY_SWEEP,Short,81.1416,81.1416,sweep_high;reclaim,51.0256,-0.5802,2.4957,0.7976,14,1,0,2.2084,0.9599,False,False,0.303,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-01 14:30:00,2025-07-01 14:45:00,NEXT_BAR_OPEN_REALISTIC,106486.9,106417.88035714,106252.23321429,106086.58607143,105879.52714286,105879.52714286,TP3,1.465,0.07,1.395,1,2892,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
2934,UNKNOWN,2025-07-02 01:15:00,2025-07-02,LIQUIDITY_SWEEP,Long,82.173,82.173,sweep_low;reclaim,45.071,-1.2696,1.0543,0.3427,1,2,1,2.415,1.3409,False,False,0.357,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-02 01:30:00,2025-07-02 03:30:00,NEXT_BAR_OPEN_REALISTIC,105576.4,105642.38525,105800.74985,105959.11445,106157.0702,106157.0702,TP3,1.465,0.07,1.395,8,2943,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3080,UNKNOWN,2025-07-03 13:45:00,2025-07-03,LIQUIDITY_SWEEP,Short,79.8275,79.8275,sweep_high;reclaim,60.4517,0.6333,3.002,0.2873,13,3,2,0.1346,4.5507,False,False,0.9713,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-03 14:00:00,2025-07-03 14:15:00,NEXT_BAR_OPEN_REALISTIC,110220.3,110220.3,109937.45035714,109737.79178571,109488.21857143,110220.3,BE_AFTER_TP1,0.2975,0.07,0.2275,1,3082,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3154,UNKNOWN,2025-07-04 08:15:00,2025-07-04,LIQUIDITY_SWEEP,Long,73.6072,73.6072,sweep_low;reclaim,44.071,-1.2645,0.6016,0.694,8,4,0,3.0917,1.172,False,False,0.2749,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-04 08:30:00,2025-07-04 12:30:00,NEXT_BAR_OPEN_REALISTIC,108750.5,108750.5,108981.5948125,109144.7205625,109348.62775,108750.5,BE_AFTER_TP1,0.2975,0.07,0.2275,16,3171,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3227,UNKNOWN,2025-07-05 02:30:00,2025-07-05,LIQUIDITY_SWEEP,Long,76.9417,76.9417,sweep_low;reclaim,43.0241,-0.5157,-0.5033,0.7036,2,5,1,2.2947,1.6187,False,False,0.4136,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-05 02:45:00,2025-07-05 05:30:00,NEXT_BAR_OPEN_REALISTIC,107913.0,107980.445625,108142.315125,108304.184625,108506.5215,107980.445625,BE_AFTER_TP1,0.805,0.07,0.735,11,3239,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3388,UNKNOWN,2025-07-06 18:45:00,2025-07-06,LIQUIDITY_SWEEP,Long,79.6927,79.6927,sweep_low;reclaim,38.6119,1.0217,1.1423,0.2914,18,6,1,3.6786,0.5093,False,False,0.1216,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-06 19:00:00,2025-07-06 21:15:00,NEXT_BAR_OPEN_REALISTIC,108424.0,108491.765,108654.401,108817.037,109020.332,109020.332,TP3,1.465,0.07,1.395,9,3398,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3474,UNKNOWN,2025-07-07 16:15:00,2025-07-07,LIQUIDITY_SWEEP,Long,80.0244,80.0244,sweep_low;reclaim,45.2995,-0.6054,4.1325,0.1859,16,0,5,1.8796,0.5946,False,False,0.2403,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-07 16:30:00,2025-07-07 17:00:00,NEXT_BAR_OPEN_REALISTIC,108112.3,107760.63571429,108411.21464286,108622.21321429,108885.96142857,107760.63571429,SL,-1.0,0.07,-1.07,2,3477,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3514,UNKNOWN,2025-07-08 02:15:00,2025-07-08,LIQUIDITY_SWEEP,Long,81.9646,81.9646,sweep_low;reclaim,47.1861,-0.5655,2.0157,0.5417,2,1,0,2.8079,1.8642,False,False,0.399,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-08 02:30:00,2025-07-08 02:45:00,NEXT_BAR_OPEN_REALISTIC,107871.0,107601.3225,108100.225875,108262.032375,108464.2905,107601.3225,SL,-1.0,0.07,-1.07,1,3516,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3659,UNKNOWN,2025-07-09 14:30:00,2025-07-09,LIQUIDITY_SWEEP,Long,80.4819,80.4819,sweep_low;reclaim,43.346,0.5764,5.5423,0.47,14,2,0,3.8314,0.434,False,False,0.1017,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-09 14:45:00,2025-07-09 16:30:00,NEXT_BAR_OPEN_REALISTIC,108659.7,108730.09821429,108899.05392857,109068.00964286,109279.20428571,109279.20428571,TP3,1.465,0.07,1.395,7,3667,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3751,UNKNOWN,2025-07-10 13:30:00,2025-07-10,LIQUIDITY_SWEEP,Long,82.0725,82.0725,sweep_low;reclaim,42.4783,0.1398,0.6936,0.4093,13,3,3,3.2996,0.3549,False,False,0.0971,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-10 13:45:00,2025-07-10 14:15:00,NEXT_BAR_OPEN_REALISTIC,110760.0,110760.0,110995.3639375,111161.5031875,111369.17725,110760.0,BE_AFTER_TP1,0.2975,0.07,0.2275,2,3754,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
3883,UNKNOWN,2025-07-11 22:30:00,2025-07-11,LIQUIDITY_SWEEP,Long,74.8226,74.8226,sweep_low;reclaim,42.1028,0.3275,0.1446,0.2887,22,4,1,2.5977,0.8164,False,False,0.2391,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_LIQUIDITY_SWEEP_ONLY,2025-07-11 22:45:00,2025-07-12 00:30:00,NEXT_BAR_OPEN_REALISTIC,117389.2,117389.2,117638.65205,117814.73585,118034.8406,117389.2,BE_AFTER_TP1,0.2975,0.07,0.2275,7,3891,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
